Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-04-08 11:01:15,"Morning Workout",1h 28m,"Hack Squat",3,115.0,11,0,0,,,
2022-04-08 11:01:15,"Morning Workout",1h 28m,"Leg Extension (Machine)",1,40.0,15,0,0,"",,
2022-04-08 11:01:15,"Morning Workout",1h 28m,"Leg Extension (Machine)",2,40.0,16,0,0,,,
2022-04-08 11:01:15,"Morning Workout",1h 28m,"Leg Extension (Machine)",3,40.0,16,0,0,,,
2022-04-08 11:01:15,"Morning Workout",1h 28m,"Seated Leg Curl (Machine)",1,85.0,15,0,0,"",,
2022-04-08 11:01:15,"Morning Workout",1h 28m,"Seated Leg Curl (Machine)",2,85.0,15,0,0,,,
2022-04-08 11:01:15,"Morning Workout",1h 28m,"Seated Leg Curl (Machine)",3,85.0,14,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Seated Overhead Press (Dumbbell)",1,30.0,12,0,0,"","",
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Seated Overhead Press (Dumbbell)",2,30.0,8,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Seated Overhead Press (Dumbbell)",3,30.0,8,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Seated Overhead Press (Dumbbell)",4,30.0,6,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Bench Press (Dumbbell)",1,42.5,14,0,0,"",,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Bench Press (Dumbbell)",2,42.5,11,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Bench Press (Dumbbell)",3,42.5,7,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Bench Press (Dumbbell)",4,42.5,8,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Low To High Cable Fly",1,20.0,9,0,0,"",,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Low To High Cable Fly",2,10.0,12,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Low To High Cable Fly",3,10.0,12,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Chest Dip",1,0.0,14,0,0,"",,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Chest Dip",2,0.0,10,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Chest Dip",3,0.0,7,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Lateral Raise (Cable)",1,5.0,14,0,0,"",,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Lateral Raise (Cable)",2,7.5,8,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Lateral Raise (Cable)",3,5.0,12,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Seated Tricep Extension (Single Arm)",1,12.5,15,0,0,"",,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Seated Tricep Extension (Single Arm)",2,12.5,13,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Seated Tricep Extension (Single Arm)",3,12.5,12,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Tricep Cable Extension (Single Arm)",1,0.0,15,0,0,"",,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Tricep Cable Extension (Single Arm)",2,0.0,14,0,0,,,
2022-04-09 11:04:14,"Morning Workout",1h 36m,"Tricep Cable Extension (Single Arm)",3,0.0,13,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Lat Pulldown (Single Arm)",1,60.0,16,0,0,"","",
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Lat Pulldown (Single Arm)",2,60.0,14,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Lat Pulldown (Single Arm)",3,60.0,14,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Lat Pulldown (Single Arm)",4,60.0,12,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Lat Pullover",1,27.5,13,0,0,"",,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Lat Pullover",2,27.5,13,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Lat Pullover",3,27.5,12,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Seated Row (Cable)",1,70.0,12,0,0,"",,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Seated Row (Cable)",2,70.0,11,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Seated Row (Cable)",3,70.0,10,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Lat Pulldown (Cable)",1,72.5,12,0,0,"",,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Lat Pulldown (Cable)",2,72.5,12,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Lat Pulldown (Cable)",3,72.5,11,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"High To Low Rear Delt Fly",1,7.5,16,0,0,"",,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"High To Low Rear Delt Fly",2,7.5,15,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"High To Low Rear Delt Fly",3,7.5,15,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Single Arm Preacher Curl (Dumbbell)",1,15.0,15,0,0,"",,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Single Arm Preacher Curl (Dumbbell)",2,15.0,14,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Single Arm Preacher Curl (Dumbbell)",3,15.0,12,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Hammer Curl (Dumbbell)",1,17.5,15,0,0,"",,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Hammer Curl (Dumbbell)",2,17.5,14,0,0,,,
2022-04-10 12:23:02,"Midday Workout",1h 28m,"Hammer Curl (Dumbbell)",3,17.5,12,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Deadlift (Barbell)",1,210.0,5,0,0,"","",
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Deadlift (Barbell)",2,215.0,5,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Deadlift (Barbell)",3,215.0,4,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Deadlift (Barbell)",4,215.0,2,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Bulgarian Split Squat",1,32.5,10,0,0,"",,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Bulgarian Split Squat",2,32.5,10,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Bulgarian Split Squat",3,32.5,12,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Romanian Deadlift (Dumbbell)",1,45.0,12,0,0,"",,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Romanian Deadlift (Dumbbell)",2,45.0,10,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Romanian Deadlift (Dumbbell)",3,45.0,7,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Leg Extension (Machine)",1,55.0,15,0,0,"",,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Leg Extension (Machine)",2,55.0,15,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Leg Extension (Machine)",3,55.0,15,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Seated Leg Curl (Machine)",1,85.0,14,0,0,"",,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Seated Leg Curl (Machine)",2,85.0,14,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Seated Leg Curl (Machine)",3,85.0,14,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Calf Press On Seated Leg Press (Single Leg)",1,60.0,18,0,0,"",,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Calf Press On Seated Leg Press (Single Leg)",2,60.0,19,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Calf Press On Seated Leg Press (Single Leg)",3,60.0,20,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Seated Calf Raise (Plate Loaded)",1,35.0,14,0,0,"",,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Seated Calf Raise (Plate Loaded)",2,35.0,14,0,0,,,
2022-04-11 11:11:14,"Morning Workout",4h 35m,"Seated Calf Raise (Plate Loaded)",3,35.0,14,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Bench Press (Barbell)",1,135.0,4,0,0,"","",
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Bench Press (Barbell)",2,135.0,3,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Bench Press (Barbell)",3,135.0,2,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Pull Up",1,0.0,8,0,0,"",,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Pull Up",2,0.0,7,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Pull Up",3,0.0,5,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Incline Bench Press (Dumbbell)",1,32.5,15,0,0,"",,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Incline Bench Press (Dumbbell)",2,32.5,12,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Incline Bench Press (Dumbbell)",3,32.5,10,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Incline Bench Press (Dumbbell)",4,32.5,9,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Chest Supported Row",1,45.0,9,0,0,"",,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Chest Supported Row",2,45.0,11,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Chest Supported Row",3,45.0,10,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Lateral Raise (Cable)",1,5.0,15,0,0,"",,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Lateral Raise (Cable)",2,5.0,14,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Lateral Raise (Cable)",3,5.0,14,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Incline Curl (Dumbbell)",1,17.5,14,0,0,"",,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Incline Curl (Dumbbell)",2,17.5,10,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Incline Curl (Dumbbell)",3,17.5,8,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Tricep Extension Rope",1,20.0,12,0,0,"",,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Tricep Extension Rope",2,20.0,13,0,0,,,
2022-04-13 11:03:05,"Morning Workout",48h 6m,"Tricep Extension Rope",3,20.0,11,0,0,,,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Squat (Barbell)",1,149.99999999999997,5,0,0,"","",
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Squat (Barbell)",2,149.99999999999997,6,0,0,,,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Squat (Barbell)",3,149.99999999999997,6,0,0,,,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Squat (Barbell)",4,149.99999999999997,5,0,0,,,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Squat (Barbell)",5,149.99999999999997,4,0,0,,,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Romanian Deadlift (Barbell)",1,145.0,12,0,0,"",,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Romanian Deadlift (Barbell)",2,145.0,11,0,0,,,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Romanian Deadlift (Barbell)",3,145.0,8,0,0,,,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Leg Press",1,190.0,11,0,0,"",,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Leg Press",2,190.0,13,0,0,,,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Leg Press",3,190.0,12,0,0,,,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Leg Extension (Machine)",1,65.0,16,0,0,"",,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Leg Extension (Machine)",2,65.0,16,0,0,,,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Leg Extension (Machine)",3,65.0,14,0,0,,,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Seated Leg Curl (Machine)",1,50.0,15,0,0,"",,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Seated Leg Curl (Machine)",2,50.0,15,0,0,,,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Seated Leg Curl (Machine)",3,50.0,15,0,0,,,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Calf Press On Seated Leg Press (Single Leg)",1,45.0,15,0,0,"",,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Calf Press On Seated Leg Press (Single Leg)",2,45.0,15,0,0,,,
2022-04-15 11:09:16,"Morning Workout",8h 5m,"Calf Press On Seated Leg Press (Single Leg)",3,45.0,15,0,0,,,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Seated Overhead Press (Dumbbell)",1,30.0,11,0,0,"","",
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Seated Overhead Press (Dumbbell)",2,30.0,10,0,0,,,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Seated Overhead Press (Dumbbell)",3,30.0,9,0,0,,,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Seated Overhead Press (Dumbbell)",4,30.0,9,0,0,,,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Bench Press (Dumbbell)",1,45.0,11,0,0,"",,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Bench Press (Dumbbell)",2,45.0,10,0,0,,,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Bench Press (Dumbbell)",3,45.0,12,0,0,,,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Bench Press (Dumbbell)",4,45.0,10,0,0,,,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Hammer Strength Chest Press",1,30.0,11,0,0,"",,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Hammer Strength Chest Press",2,30.0,10,0,0,,,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Hammer Strength Chest Press",3,30.0,10,0,0,,,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Chest Dip",1,0.0,11,0,0,"",,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Chest Dip",2,0.0,10,0,0,,,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Chest Dip",3,0.0,7,0,0,,,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Lateral Raise (Cable)",1,0.0,8,0,0,"",,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Lateral Raise (Cable)",2,0.0,7,0,0,,,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Lateral Raise (Cable)",3,0.0,7,0,0,,,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Tricep Cable Extension (Single Arm/with handle)",1,0.0,15,0,0,"",,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Tricep Cable Extension (Single Arm/with handle)",2,0.0,16,0,0,,,
2022-04-16 10:06:21,"Morning Workout",4h 31m,"Tricep Cable Extension (Single Arm/with handle)",3,0.0,16,0,0,,,
2022-04-17 11:15:22,"Morning Workout",23h 50m,"Hammer Strength Lat Pulldown",1,35.0,13,0,0,"","",
2022-04-17 11:15:22,"Morning Workout",23h 50m,"Hammer Strength Lat Pulldown",2,35.0,13,0,0,,,
2022-04-17 11:15:22,"Morning Workout",23h 50m,"Hammer Strength Lat Pulldown",3,35.0,13,0,0,,,
2022-04-17 11:15:22,"Morning Workout",23h 50m,"Hammer Strength Lat Pulldown",4,35.0,13,0,0,,,
2022-04-17 11:15:22,"Morning Workout",23h 50m,"Lat Pullover",1,50.0,13,0,0,"",,
2022-04-17 11:15:22,"Morning Workout",23h 50m,"Lat Pullover",2,50.0,13,0,0,,,
2022-04-17 11:15:22,"Morning Workout",23h 50m,"Lat Pullover",3,50.0,12,0,0,,,
2022-04-17 11:15:22,"Morning Workout",23h 50m,"Seated Row (Cable)",1,60.0,15,0,0,"",,
2022-04-17 11:15:22,"Morning Workout",23h 50m,"Seated Row (Cable)",2,74.99999999999999,14,0,0,,,
2022-04-17 11:15:22,"Morning Workout",23h 50m,"Seated Row (Cable)",3,74.99999999999999,14,0,0,,,
2022-04-17 11:15:22,"Morning Workout",23h 50m,"Lat Pulldown (Cable)",1,74.99999999999999,15,0,0,"",,
2022-04-17 11:15:22,"Morning Workout",23h 50m,"Lat Pulldown (Cable)",2,90.0,11,0,0,,,
2022-04-17 11:15:22,"Morning Workout",23h 50m,"Lat Pulldown (Cable)",3,74.99999999999999,11,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Deadlift (Barbell)",1,215.0,5,0,0,"","",
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Deadlift (Barbell)",2,215.0,5,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Deadlift (Barbell)",3,215.0,5,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Deadlift (Barbell)",4,215.0,4,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Deadlift (Barbell)",5,215.0,4,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Bulgarian Split Squat",1,32.5,10,0,0,"",,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Bulgarian Split Squat",2,32.5,14,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Bulgarian Split Squat",3,32.5,10,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Romanian Deadlift (Dumbbell)",1,45.0,10,0,0,"",,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Romanian Deadlift (Dumbbell)",2,45.0,10,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Romanian Deadlift (Dumbbell)",3,45.0,7,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Leg Extension (Machine)",1,55.0,16,0,0,"",,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Leg Extension (Machine)",2,55.0,15,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Leg Extension (Machine)",3,55.0,14,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Seated Leg Curl (Machine)",1,85.0,16,0,0,"",,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Seated Leg Curl (Machine)",2,85.0,15,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Seated Leg Curl (Machine)",3,85.0,14,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Calf Press On Seated Leg Press (Single Leg)",1,60.0,20,0,0,"",,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Calf Press On Seated Leg Press (Single Leg)",2,60.0,18,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Calf Press On Seated Leg Press (Single Leg)",3,60.0,16,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Seated Calf Raise (Plate Loaded)",1,35.0,14,0,0,"",,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Seated Calf Raise (Plate Loaded)",2,35.0,14,0,0,,,
2022-04-18 11:06:17,"Morning Workout",1h 26m,"Seated Calf Raise (Plate Loaded)",3,35.0,14,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Bench Press (Barbell)",1,135.0,5,0,0,"","",
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Bench Press (Barbell)",2,135.0,3,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Bench Press (Barbell)",3,135.0,3,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Pull Up",1,0.0,10,0,0,"",,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Pull Up",2,0.0,7,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Pull Up",3,0.0,5,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Incline Bench Press (Dumbbell)",1,35.0,12,0,0,"",,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Incline Bench Press (Dumbbell)",2,35.0,8,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Incline Bench Press (Dumbbell)",3,35.0,7,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Incline Bench Press (Dumbbell)",4,35.0,7,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Chest Supported Row",1,45.0,11,0,0,"",,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Chest Supported Row",2,45.0,10,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Chest Supported Row",3,45.0,10,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Lateral Raise (Cable)",1,5.0,14,0,0,"",,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Lateral Raise (Cable)",2,5.0,12,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Lateral Raise (Cable)",3,5.0,13,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Incline Curl (Dumbbell)",1,15.0,12,0,0,"",,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Incline Curl (Dumbbell)",2,15.0,10,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Incline Curl (Dumbbell)",3,15.0,10,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Skullcrusher (Barbell)",1,30.0,10,0,0,"",,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Skullcrusher (Barbell)",2,30.0,12,0,0,,,
2022-04-20 11:12:19,"Morning Workout",1h 15m,"Skullcrusher (Barbell)",3,30.0,11,0,0,,,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Squat (Barbell)",1,155.0,5,0,0,"","",
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Squat (Barbell)",2,155.0,5,0,0,,,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Squat (Barbell)",3,155.0,5,0,0,,,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Squat (Barbell)",4,155.0,5,0,0,,,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Romanian Deadlift (Barbell)",1,149.99999999999997,12,0,0,"",,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Romanian Deadlift (Barbell)",2,149.99999999999997,11,0,0,,,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Romanian Deadlift (Barbell)",3,149.99999999999997,10,0,0,,,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Hack Squat",1,125.0,13,0,0,"",,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Hack Squat",2,125.0,11,0,0,,,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Hack Squat",3,125.0,7,0,0,,,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Calf Press On Seated Leg Press (Single Leg)",1,60.0,18,0,0,"",,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Calf Press On Seated Leg Press (Single Leg)",2,60.0,18,0,0,,,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Calf Press On Seated Leg Press (Single Leg)",3,60.0,17,0,0,,,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Leg Extension (Machine)",1,55.0,14,0,0,"",,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Leg Extension (Machine)",2,55.0,13,0,0,,,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Leg Extension (Machine)",3,55.0,12,0,0,,,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Seated Leg Curl (Machine)",1,85.0,15,0,0,"",,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Seated Leg Curl (Machine)",2,85.0,14,0,0,,,
2022-04-22 10:26:36,"Morning Workout",1h 23m,"Seated Leg Curl (Machine)",3,85.0,13,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Seated Overhead Press (Dumbbell)",1,30.0,13,0,0,"","",
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Seated Overhead Press (Dumbbell)",2,30.0,12,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Seated Overhead Press (Dumbbell)",3,30.0,11,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Seated Overhead Press (Dumbbell)",4,30.0,10,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Bench Press (Dumbbell)",1,45.0,12,0,0,"",,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Bench Press (Dumbbell)",2,45.0,11,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Bench Press (Dumbbell)",3,45.0,6,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Bench Press (Dumbbell)",4,45.0,6,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Low To High Cable Fly",1,24.0,13,0,0,"",,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Low To High Cable Fly",2,24.0,10,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Low To High Cable Fly",3,24.0,10,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Chest Dip",1,0.0,13,0,0,"",,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Chest Dip",2,0.0,11,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Chest Dip",3,0.0,8,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Lateral Raise (Cable)",1,5.0,12,0,0,"",,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Lateral Raise (Cable)",2,5.0,8,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Lateral Raise (Cable)",3,5.0,8,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Seated Tricep Extension (Single Arm)",1,12.5,12,0,0,"",,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Seated Tricep Extension (Single Arm)",2,12.5,18,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Seated Tricep Extension (Single Arm)",3,12.5,18,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Tricep Cable Extension (Single Arm)",1,5.0,12,0,0,"",,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Tricep Cable Extension (Single Arm)",2,7.5,10,0,0,,,
2022-04-23 10:40:31,"Morning Workout",1h 21m,"Tricep Cable Extension (Single Arm)",3,5.0,10,0,0,,,
2022-04-24 12:20:59,"Midday Workout",1h 13m,"Lat Pulldown (Single Arm)",1,70.0,12,0,0,"","",
2022-04-24 12:20:59,"Midday Workout",1h 13m,"Lat Pulldown (Single Arm)",2,70.0,12,0,0,,,
2022-04-24 12:20:59,"Midday Workout",1h 13m,"Lat Pulldown (Single Arm)",3,70.0,13,0,0,,,
2022-04-24 12:20:59,"Midday Workout",1h 13m,"Lat Pulldown (Single Arm)",4,70.0,11,0,0,,,
2022-04-24 12:20:59,"Midday Workout",1h 13m,"Lat Pullover",1,30.0,15,0,0,"",,
2022-04-24 12:20:59,"Midday Workout",1h 13m,"Lat Pullover",2,30.0,12,0,0,,,
2022-04-24 12:20:59,"Midday Workout",1h 13m,"Lat Pullover",3,30.0,10,0,0,,,
